,ISBN,User-ID,Book-Rating
91221,0865471185,218721,8
91222,0865471185,239407,8
91223,0871134799,8734,7
91224,0871134799,11676,5
91225,0871134799,75081,8
91226,0871134799,94347,7
91227,0871134799,130847,10
91228,0871134799,142524,4
91229,0871134799,152409,7
91230,0871134799,194614,3
91231,0871134799,231210,8
91232,0871134799,236757,7
91233,0871134799,259264,5
91234,0871136791,6242,8
91235,0871136791,8066,7
91236,0871136791,11676,8
91237,0871136791,12137,7
91238,0871136791,20172,10
91239,0871136791,21014,9
91240,0871136791,34588,10
91241,0871136791,35859,7
91242,0871136791,55751,5
91243,0871136791,69355,8
91244,0871136791,90391,8
91245,0871136791,95506,8
91246,0871136791,100984,8
91247,0871136791,107324,8
91248,0871136791,110973,9
91249,0871136791,115150,8
91250,0871136791,115692,9
91251,0871136791,116123,7
91252,0871136791,121594,10
91253,0871136791,123801,9
91254,0871136791,124298,9
91255,0871136791,133747,8
91256,0871136791,136193,10
91257,0871136791,147965,10
91258,0871136791,153797,8
91259,0871136791,166409,8
91260,0871136791,169465,6
91261,0871136791,172203,10
91262,0871136791,174596,6
91263,0871136791,184424,4
91264,0871136791,187145,8
91265,0871136791,195904,9
91266,0871136791,204457,10
91267,0871136791,221967,8
91268,0871136791,222353,5
91269,0871136791,234359,4
91270,0871136791,246311,10
91271,0871136791,250510,9
91272,0871136791,251164,8
91273,0871136791,251606,9
91274,0871136791,251843,10
91275,0871137534,11676,8
91276,0871137534,21014,8
91277,0871137534,85757,10
91278,0871137534,154975,6
91279,0871137534,196077,8
91280,0871137534,218121,1
91281,0871137534,251843,10
91282,0871137534,270838,10
91283,0871137534,275020,7
91284,087113795X,11676,6
91285,087113795X,13273,8
91286,087113795X,16795,8
91287,087113795X,20336,9
91288,087113795X,55751,5
91289,087113795X,99222,10
91290,087113795X,101305,9
91291,087113795X,123095,10
91292,087113795X,130571,9
91293,087113795X,169735,8
91294,087113795X,176348,7
91295,087113795X,193412,9
91296,087113795X,217468,7
91297,087113795X,236757,8
91298,087113795X,251744,8
91299,087113795X,255489,7
91300,087113795X,273979,10
91301,0871138190,7125,5
91302,0871138190,11676,8
91303,0871138190,73923,7
91304,0871138190,100846,4
91305,0871138190,155219,4
91306,0871138190,162562,8
91307,0871138190,177295,2
91308,0871138190,232756,3
91309,0871233428,11993,10
91310,0871233428,33974,9
91311,0871233428,35233,8
91312,0871233428,68555,8
91313,0871233428,222488,9
91314,0871233428,227447,8
91315,0872860175,3917,8
91316,0872860175,6543,10
91317,0872860175,37400,8
91318,0872860175,76499,10
91319,0872860175,102262,10
91320,0872860175,153040,5
91321,0872860175,171295,10
91322,0872860175,229899,10
91323,0872860175,231263,10
91324,0872860175,238630,9
91325,0872860175,249953,10
91326,0874776945,5582,9
91327,0874776945,8681,9
91328,0874776945,17003,10
91329,0874776945,23571,10
91330,0874776945,60244,7
91331,0874776945,71902,9
91332,0874776945,100459,8
91333,0874776945,110076,8
91334,0874776945,117251,9
91335,0874776945,128835,9
91336,0874776945,143715,5
91337,0874776945,159732,9
91338,0874776945,173930,10
91339,0874776945,178199,6
91340,0874776945,192185,10
91341,0874776945,215006,10
91342,0874776945,216444,10
91343,0874776945,236948,10
91344,0874778883,89851,8
91345,0874778883,145861,8
91346,0874778883,159033,9
91347,0874778883,167052,9
91348,0874778883,224349,9
91349,0874778883,275228,8
91350,0874869870,2766,9
91351,0874869870,7346,8
91352,0874869870,35859,8
91353,0874869870,81368,6
91354,0874869870,138578,9
91355,0874869870,167812,6
91356,0874869870,174304,8
91357,0874869870,174534,10
91358,0874869870,195116,7
91359,0874869870,209974,7
91360,0874869870,237748,7
91361,0874869870,264525,7
91362,0874869870,276986,10
91363,0875420036,11676,7
91364,0875420036,179730,7
91365,0875420036,179734,10
91366,0875420036,195116,8
91367,0875420036,224525,10
91368,0875420036,249894,8
91369,0875420036,261603,5
91370,0875420036,268300,10
91371,0875420036,274199,7
91372,0875421180,5539,5
91373,0875421180,7887,10
91374,0875421180,33319,8
91375,0875421180,78553,10
91376,0875421180,112093,10
91377,0875421180,115490,2
91378,0875421180,115953,10
91379,0875421180,126814,10
91380,0875421180,130950,8
91381,0875421180,177458,8
91382,0875421180,179730,7
91383,0875421180,179734,10
91384,0875421180,183958,7
91385,0875421180,195116,8
91386,0875421180,201521,9
91387,0875421180,210738,10
91388,0875421180,212328,10
91389,0875421180,225996,8
91390,0875421180,232945,9
91391,0875421180,245410,9
91392,0875421180,246246,10
91393,0875421180,267282,8
91394,0875421180,270352,6
91395,0875421180,274199,7
91396,087542127X,12194,7
91397,087542127X,64316,10
91398,087542127X,95932,7
91399,087542127X,112093,5
91400,087542127X,138441,10
91401,087542127X,179734,10
91402,087542127X,187170,6
91403,087542127X,207180,7
91404,0875421318,100782,8
91405,0875421318,115953,10
91406,0875421318,124078,9
91407,0875421318,172010,5
91408,0875421318,179734,10
91409,0875421318,196052,5
91410,0875421318,224525,10
91411,0875421849,16161,8
91412,0875421849,30319,9
91413,0875421849,112093,8
91414,0875421849,126814,5
91415,0875421849,138307,8
91416,0875421849,173291,10
91417,0875421849,179730,8
91418,0875421849,179734,10
91419,0875421849,195116,8
91420,0875421849,205943,8
91421,0875421849,262998,5
91422,087542791X,5582,8
91423,087542791X,7887,10
91424,087542791X,11629,5
91425,087542791X,76483,10
91426,087542791X,78553,9
91427,087542791X,126814,5
91428,087542791X,138441,8
91429,087542791X,179730,5
91430,087542791X,179978,9
91431,087542791X,201674,9
91432,087542791X,210346,9
91433,087542791X,233911,10
91434,0876120796,53846,9
91435,0876120796,122429,8
91436,0876120796,124322,6
91437,0876120796,171602,5
91438,0876120796,213312,10
91439,0876120796,216444,9
91440,0876850867,776,8
91441,0876850867,37400,8
91442,0876850867,44893,8
91443,0876850867,55631,8
91444,0876850867,104604,9
91445,0876850867,158226,6
91446,0876850867,234597,8
91447,0876855575,37400,8
91448,0876855575,54997,8
91449,0876855575,55631,8
91450,0876855575,94347,9
91451,0876855575,174625,7
91452,0876855575,220911,9
91453,0877017883,6575,9
91454,0877017883,11676,7
91455,0877017883,16795,10
91456,0877017883,23571,10
91457,0877017883,33319,10
91458,0877017883,37712,10
91459,0877017883,42093,10
91460,0877017883,55178,10
91461,0877017883,75115,8
91462,0877017883,81216,7
91463,0877017883,85526,8
91464,0877017883,100578,7
91465,0877017883,101606,8
91466,0877017883,101851,10
91467,0877017883,102154,10
91468,0877017883,114868,10
91469,0877017883,120178,8
91470,0877017883,122429,10
91471,0877017883,127826,10
91472,0877017883,137688,10
91473,0877017883,150663,9
91474,0877017883,160571,5
91475,0877017883,171118,9
91476,0877017883,174848,9
91477,0877017883,183046,9
91478,0877017883,211919,10
91479,0877017883,220688,10
91480,0877017883,221050,7
91481,0877017883,228727,8
91482,0877017883,229741,8
91483,0877017883,230522,10
91484,0877017883,236840,10
91485,0877017883,240144,10
91486,0877017883,240403,10
91487,0877017883,241204,8
91488,0877017883,254064,10
91489,0877017883,268110,9
91490,0877017883,269835,8
91491,0877017883,271195,10
91492,0877017883,275970,10
91493,0877733759,805,10
91494,0877733759,15408,9
91495,0877733759,28938,10
91496,0877733759,60244,9
91497,0877733759,62558,9
91498,0877733759,85526,6
91499,0877733759,102676,8
91500,0877733759,110076,8
91501,0877733759,127359,9
91502,0877733759,131402,10
91503,0877733759,142823,9
91504,0877733759,146348,10
91505,0877733759,149907,10
91506,0877733759,171118,8
91507,0877733759,179075,10
91508,0877733759,179744,6
91509,0877733759,190885,9
91510,0877733759,220240,9
91511,0877733759,252865,9
91512,0877733759,253668,10
91513,0877733759,260388,10
91514,0878578730,16795,7
91515,0878578730,31826,10
91516,0878578730,51883,10
91517,0878578730,54222,5
91518,0878578730,58768,10
91519,0878578730,60337,7
91520,0878578730,102359,10
91521,0878578730,123095,9
91522,0878578730,146348,7
91523,0878578730,158606,5
91524,0878578730,171118,3
91525,0880381736,11676,7
91526,0880381736,12824,5
91527,0880381736,20201,10
91528,0880381736,69023,5
91529,0880381736,76223,9
91530,0880381736,82893,9
91531,0880381736,101851,9
91532,0880381736,104550,8
91533,0880381736,105054,10
91534,0880381736,109779,8
91535,0880381736,154844,7
91536,0880381736,169223,6
91537,0880381736,177590,9
91538,0880381736,208406,9
91539,0880381736,257204,10
91540,0880381744,76223,9
91541,0880381744,82893,9
91542,0880381744,101851,10
91543,0880381744,109779,9
91544,0880381744,154844,8
91545,0880381744,166123,10
91546,0880381744,257204,10
91547,0880381752,11676,10
91548,0880381752,70183,10
91549,0880381752,82893,9
91550,0880381752,137336,9
91551,0880381752,154844,8
91552,0880381752,169223,6
91553,0880381752,208406,9
91554,0880381752,257204,10
91555,0880389052,13094,8
91556,0880389052,76223,7
91557,0880389052,101851,8
91558,0880389052,113983,9
91559,0880389052,183196,10
91560,0880389052,264355,5
91561,0884046818,3329,9
91562,0884046818,49827,6
91563,0884046818,57959,3
91564,0884046818,61257,10
91565,0884046818,66574,10
91566,0884046818,126388,8
91567,0884046818,129338,8
91568,0884046818,143175,8
91569,0884046818,161039,7
91570,0884046818,194614,4
91571,0884046818,199095,9
91572,0884046818,201557,2
91573,0884046818,231340,10
91574,0884046818,237534,4
91575,0884046818,239000,3
91576,0884046818,247518,5
91577,0884046818,275673,8
91578,0886771625,9856,8
91579,0886771625,43807,8
91580,0886771625,165319,7
91581,0886771625,188010,6
91582,0886771625,218552,7
91583,0886771625,257204,8
91584,0886771625,274061,6
91585,0886773520,20172,7
91586,0886773520,46258,7
91587,0886773520,55490,10
91588,0886773520,62958,6
91589,0886773520,67174,7
91590,0886773520,77809,6
91591,0886773520,80555,10
91592,0886773520,96521,8
91593,0886773520,110483,9
91594,0886773520,111944,10
91595,0886773520,124078,10
91596,0886773520,152099,7
91597,0886773520,216683,8
91598,0886773520,220931,10
91599,0886773520,225763,7
91600,0886773520,225886,10
91601,0886773520,229502,10
91602,0886773520,257204,10
91603,0886773520,266840,7
91604,0886773555,11676,7
91605,0886773555,16966,8
91606,0886773555,35704,7
91607,0886773555,86189,9
91608,0886773555,124597,8
91609,0886773555,171118,7
91610,0886773555,230400,6
91611,0886773555,247852,8
91612,0886773555,257204,10
91613,0886773741,30735,8
91614,0886773741,42450,8
91615,0886773741,123544,10
91616,0886773741,124597,7
91617,0886773741,137336,4
91618,0886773741,276964,7
91619,0886773776,2033,10
91620,0886773776,38023,9
91621,0886773776,77383,9
91622,0886773776,98356,8
91623,0886773776,145449,7
91624,0886773776,153322,8
91625,0886773776,165319,6
91626,0886773776,197997,9
91627,0886773776,239748,8
91628,0886773776,257204,10
91629,0886773784,2033,10
91630,0886773784,43359,9
91631,0886773784,77383,9
91632,0886773784,126695,8
91633,0886773784,165319,6
91634,0886773784,195943,8
91635,0886773784,197997,9
91636,0886773784,222506,6
91637,0886773784,257204,10
91638,0886773849,37950,10
91639,0886773849,81560,9
91640,0886773849,107326,8
91641,0886773849,124078,8
91642,0886773849,188379,9
91643,0886773849,226879,8
91644,0886773849,257204,8
91645,0886774004,2033,10
91646,0886774004,80555,8
91647,0886774004,98356,8
91648,0886774004,145449,8
91649,0886774004,165319,6
91650,0886774004,229502,9
91651,0886774004,252491,9
91652,0886774004,257204,10
91653,0886774012,2033,9
91654,0886774012,20172,7
91655,0886774012,46258,7
91656,0886774012,55490,10
91657,0886774012,80555,10
91658,0886774012,111944,8
91659,0886774012,124078,10
91660,0886774012,165319,6
91661,0886774012,216683,9
91662,0886774012,257204,10
91663,0886774012,266840,6
91664,0886774268,20172,7
91665,0886774268,46258,7
91666,0886774268,55490,10
91667,0886774268,101696,10
91668,0886774268,110483,8
91669,0886774268,111944,9
91670,0886774268,124078,10
91671,0886774268,177458,6
91672,0886774268,216683,9
91673,0886774268,225886,10
91674,0886774268,257204,10
91675,0886774268,266840,5
91676,0886774500,2110,9
91677,0886774500,31391,10
91678,0886774500,76019,7
91679,0886774500,78328,8
91680,0886774500,136382,9
91681,0886774500,227520,10
91682,0886774632,2033,10
91683,0886774632,2276,10
91684,0886774632,11676,9
91685,0886774632,123215,7
91686,0886774632,175978,6
91687,0886774632,197997,8
91688,0886774632,249220,8
91689,0886774632,257198,6
91690,0886774632,257204,10
91691,0886774713,36299,10
91692,0886774713,38660,8
91693,0886774713,91113,7
91694,0886774713,93047,7
91695,0886774713,104278,5
91696,0886774713,171118,7
91697,0886774713,182088,10
91698,0886774713,257198,8
91699,0886774713,257204,10
91700,0886774802,37950,10
91701,0886774802,81560,10
91702,0886774802,107326,8
91703,0886774802,119654,7
91704,0886774802,166123,10
91705,0886774802,188379,9
91706,0886774802,207782,9
91707,0886774802,257204,9
91708,0886774802,264248,9
91709,0886774802,276964,8
91710,0886774829,31391,10
91711,0886774829,136382,6
91712,0886774829,166123,9
91713,0886774829,209875,9
91714,0886774829,227520,8
91715,0886774829,248718,7
91716,0886774829,254299,6
91717,0886774829,257204,10
91718,0886774829,276964,8
91719,0886775507,12538,10
91720,0886775507,51627,6
91721,0886775507,53174,10
91722,0886775507,68309,7
91723,0886775507,126388,9
91724,0886775507,180032,7
91725,0886775507,226879,8
91726,0886775507,244349,3
91727,0886775507,257204,10
91728,0886775639,2033,8
91729,0886775639,2276,10
91730,0886775639,80555,8
91731,0886775639,145449,7
91732,0886775639,197997,9
91733,0886775639,206249,8
91734,0886775639,222506,6
91735,0886775639,231897,8
91736,0886775639,257204,9
91737,0886775795,12538,9
91738,0886775795,13080,5
91739,0886775795,51627,7
91740,0886775795,53174,10
91741,0886775795,68309,6
91742,0886775795,126388,9
91743,0886775795,156214,6
91744,0886775795,257204,10
91745,0886775981,10946,5
91746,0886775981,37950,10
91747,0886775981,107326,9
91748,0886775981,119654,7
91749,0886775981,166123,10
91750,0886775981,188379,9
91751,0886775981,207782,9
91752,0886775981,248718,9
91753,0886775981,257204,9
91754,0886775981,278418,5
91755,0886777631,37950,10
91756,0886777631,53174,10
91757,0886777631,57920,9
91758,0886777631,70065,6
91759,0886777631,81560,8
91760,0886777631,104413,7
91761,0886777631,137434,10
91762,0886777631,204825,10
91763,0886777631,234675,9
91764,0886777631,248718,5
91765,0886777631,258152,7
91766,0886777631,268704,7
91767,0886777844,2179,9
91768,0886777844,3827,7
91769,0886777844,16966,10
91770,0886777844,43006,9
91771,0886777844,58594,8
91772,0886777844,70052,4
91773,0886777844,81560,7
91774,0886777844,91113,6
91775,0886777844,98356,10
91776,0886777844,109461,5
91777,0886777844,127203,9
91778,0886777844,135149,7
91779,0886777844,136382,8
91780,0886777844,171118,7
91781,0886777844,177458,8
91782,0886777844,182088,10
91783,0886777844,245410,7
91784,0886777844,264321,8
91785,0886779758,3827,7
91786,0886779758,43006,7
91787,0886779758,72636,8
91788,0886779758,91113,7
91789,0886779758,127203,7
91790,0886779758,171118,7
91791,0886779758,177458,8
91792,0886779758,192492,5
91793,0886779758,257198,8
91794,0886779758,257204,10
91795,0887307876,8245,9
91796,0887307876,11676,10
91797,0887307876,33836,6
91798,0887307876,35704,8
91799,0887307876,68256,10
91800,0887307876,70666,6
91801,0887307876,88693,8
91802,0887307876,93085,8
91803,0887307876,97945,7
91804,0887307876,112559,5
91805,0887307876,123094,9
91806,0887307876,153865,10
91807,0887307876,179791,10
91808,0887307876,210485,8
91809,0887307876,243077,9
91810,0887307876,249894,7
91811,0887307876,250330,9
91812,0887307876,261105,10
91813,0887307876,264321,7
91814,0887307876,268657,10
91815,0887307876,277744,9
91816,0887308589,9613,9
91817,0887308589,11676,8
91818,0887308589,91184,8
91819,0887308589,99955,8
91820,0887308589,100906,8
91821,0887308589,105028,8
91822,0887308589,127359,8
91823,0887308589,149908,8
91824,0887308589,173415,8
91825,0887308589,193458,8
91826,0887308589,213628,7
91827,088730866X,33836,6
91828,088730866X,93047,7
91829,088730866X,111133,9
91830,088730866X,142661,10
91831,088730866X,150661,6
91832,088730866X,169438,3
91833,088730866X,240144,9
91834,088730866X,243077,7
91835,088730866X,245410,8
91836,088730866X,252820,7
91837,088730866X,258152,7
91838,088730866X,268657,10
91839,0890438439,20265,8
91840,0890438439,27617,7
91841,0890438439,35857,8
91842,0890438439,105517,6
91843,0890438439,107784,7
91844,0890438439,116537,8
91845,0890438439,196502,7
91846,0890438439,223253,5
91847,0890438439,236172,5
91848,0890438439,236959,7
91849,0890876517,6575,6
91850,0890876517,11676,8
91851,0890876517,72214,10
91852,0890876517,146348,7
91853,0890876517,158254,9
91854,0890876517,174914,8
91855,0890876517,187981,8
91856,0890876517,205980,10
91857,0890876517,240403,8
91858,0890876517,259118,10
91859,0890876517,268030,10
91860,0890876517,277427,10
91861,0890876789,6575,7
91862,0890876789,12538,10
91863,0890876789,20265,10
91864,0890876789,72214,10
91865,0890876789,163335,8
91866,0890876789,240403,8
91867,0890877033,6575,7
91868,0890877033,72214,10
91869,0890877033,81977,8
91870,0890877033,87929,9
91871,0890877033,99630,10
91872,0890877033,123515,8
91873,0890877033,163335,9
91874,0891073906,8253,9
91875,0891073906,11676,8
91876,0891073906,75485,9
91877,0891073906,78846,9
91878,0891073906,79977,7
91879,0891073906,98686,8
91880,0891073906,120598,5
91881,0891073906,124474,7
